1.000000000000000000e+00 -9.844660247479392057e-02 -6.865301584014488201e-02 2.793509065612881925e-01 2.136779565595620101e-01 1.213076480933748674e-01 -1.162108981585296824e-01 -3.985219381210674539e-01 9.680082645526767726e-02 2.100125673586736297e-01 -1.688142380120957464e-01 2.763262440191390779e-01 6.800137705465190974e-02
-9.844660247479390669e-02 1.000000000000000000e+00 -4.935287534698924727e-02 -5.676882396964331307e-02 -1.979121741411069835e-01 4.503178919356057297e-02 -5.819626770375460612e-02 -4.401990776957478979e-02 1.416638109915052679e-01 9.609287706773909921e-02 -3.071056730317300518e-02 1.182614133203600398e-01 2.100410956372083249e-01
-6.865301584014488201e-02 -4.935287534698924727e-02 9.999999999999997780e-01 4.760776064464855573e-02 -7.690439103320761971e-02 9.444403499533181312e-02 4.442059251016378801e-02 2.957621245879109573e-01 -3.942802684950221237e-01 -1.492301580970807340e-01 1.197165885347066666e-01 -1.810530260534953528e-01 -1.617355705100226027e-01
2.793509065612881925e-01 -5.676882396964331307e-02 4.760776064464855573e-02 9.999999999999997780e-01 1.231742065323905982e-01 1.775305419344602453e-01 -1.141027863918701452e-01 -4.669772814795428162e-02 6.761611953876386916e-02 1.932164724095364883e-01 -1.214745819264502341e-01 1.013889853005513625e-01 6.220988763086154200e-02
2.136779565595620101e-01 -1.979121741411070112e-01 -7.690439103320761971e-02 1.231742065323906121e-01 1.000000000000000000e+00 1.329360225167157232e-02 -1.510400783375119849e-01 -9.939838642698249974e-03 6.702278257394254923e-02 5.395191998699377239e-02 -4.037770369683762323e-03 7.051092522607604884e-02 9.880299250014500101e-02
1.213076480933748674e-01 4.503178919356057991e-02 9.444403499533181312e-02 1.775305419344602176e-01 1.329360225167157232e-02 1.000000000000000000e+00 -8.418905443102699115e-02 -8.567107343486847493e-03 2.566514720212629760e-02 5.747223459644294936e-03 -5.989417829041808472e-02 1.379793270278515671e-01 -3.201933931349767309e-02
-1.162108981585296824e-01 -5.819626770375461305e-02 4.442059251016378801e-02 -1.141027863918701313e-01 -1.510400783375119849e-01 -8.418905443102699115e-02 1.000000000000000000e+00 4.412344408543699553e-02 -7.073285587236641248e-02 -5.877022631983695733e-02 9.304482097448223132e-02 -7.204243324692986838e-02 -1.198140459980640005e-02
-3.985219381210674539e-01 -4.401990776957478979e-02 2.957621245879109573e-01 -4.669772814795428162e-02 -9.939838642698249974e-03 -8.567107343486847493e-03 4.412344408543699553e-02 1.000000000000000000e+00 -3.788120938514865643e-01 -3.441869479667153953e-01 3.867844098148200405e-01 -2.131769281153896578e-01 -9.643913165982119506e-02
9.680082645526769114e-02 1.416638109915052679e-01 -3.942802684950221237e-01 6.761611953876386916e-02 6.702278257394254923e-02 2.566514720212629760e-02 -7.073285587236642635e-02 -3.788120938514865643e-01 1.000000000000000000e+00 2.882228077827653778e-01 -2.577483685301661942e-01 1.157393780705058411e-01 2.067537877395375923e-01
2.100125673586736297e-01 9.609287706773909921e-02 -1.492301580970807340e-01 1.932164724095364883e-01 5.395191998699377933e-02 5.747223459644294936e-03 -5.877022631983695733e-02 -3.441869479667153953e-01 2.882228077827653778e-01 1.000000000000000000e+00 -5.775368167291418109e-01 2.226823218278235761e-01 2.102441259826483277e-01
-1.688142380120957742e-01 -3.071056730317300865e-02 1.197165885347066805e-01 -1.214745819264502202e-01 -4.037770369683762323e-03 -5.989417829041808472e-02 9.304482097448223132e-02 3.867844098148200405e-01 -2.577483685301661942e-01 -5.775368167291418109e-01 1.000000000000000000e+00 -8.015521021463961615e-02 -1.047637946214952515e-01
2.763262440191390779e-01 1.182614133203600260e-01 -1.810530260534953528e-01 1.013889853005513625e-01 7.051092522607604884e-02 1.379793270278515671e-01 -7.204243324692988226e-02 -2.131769281153896300e-01 1.157393780705058411e-01 2.226823218278235761e-01 -8.015521021463961615e-02 9.999999999999997780e-01 1.518321254820893529e-01
6.800137705465190974e-02 2.100410956372082971e-01 -1.617355705100226027e-01 6.220988763086154200e-02 9.880299250014500101e-02 -3.201933931349768003e-02 -1.198140459980639831e-02 -9.643913165982119506e-02 2.067537877395375923e-01 2.102441259826483277e-01 -1.047637946214952515e-01 1.518321254820893806e-01 9.999999999999997780e-01
